slot,max_bid,max_bid_relay,mev_reward,mev_reward_relay,proposer_index,is_rocketpool,node_address,in_smoothing_pool,correct_fee_recipient,priority_fees,avg_fee,eth_collat_ratio,is_vanilla,reth_portion,proxy_max_bid
6950018,,,,,548755.0,True,0xc2E11bA3A515240Fc4D0f4a86B8BB79dF26f9F8c,False,True,0.011811836985364452,0.171759687395682,2.0,True,0.414120156302159,0.08675920230504425
6961611,,,,,598266.0,True,0x224a02dc5ADb3d2509dEe5b1190D75945D8442a1,True,True,0.001220618172791,0.14,2.0,True,0.43,0.04370443500444507
6962645,,,,,615886.0,True,0xa2DE30D3BF69d3fc6864eA4db92276B8378f67BF,True,False,0.036958803448230625,0.14,4.0,True,0.645,0.07645478587536199
6968709,,,,,526886.0,True,0x7486A3A5D5E744b2bC3D781f0CCe7Df196b3ED74,True,True,0.05318243152836347,0.14,4.0,True,0.645,0.055935329313300954
6971567,,,,,391180.0,True,0xe1510d078Df5aBd33eF403730b75c12a5c668D2E,True,True,0.011800874324679843,0.15,2.0,True,0.425,0.19545805000604097
6972646,,,,,399229.0,True,0xb745EeDa2dB353a3E649A3774Fa759533CAf49F8,True,True,0.09827737617345096,0.14,4.0,True,0.645,0.070563284048316
6980377,,,,,675876.0,True,0xe39d21C97B5AA55C9c11A968a76bd3B7bEc552e2,True,True,0.015805648190113725,0.14,4.0,True,0.645,0.045984208218292515
6984728,,,,,771914.0,True,0x75224e800636c3D397bADb4D7c544e09aDDd8E0A,False,True,0.02359127005801367,0.14636363636363636,3.2,True,0.586875,0.062336953697442105
6988319,,,,,440866.0,True,0x5280B7aD2aFF8872C4110A0EA2E919c616F55D19,True,True,0.018442337215319567,0.155,3.0,True,0.5633333333333334,0.0725545664025569
6996294,,,,,498032.0,True,0xDBef206584d2b84b625c7d78067aE977f8EE1A29,True,True,0.020182754808481303,0.15,2.0,True,0.425,0.28157195814772257
6996965,,,,,761306.0,True,0xc612Bda4A16C9DD2054E23e0bb5f16B8b073271D,True,True,0.04051124070322142,0.14,4.0,True,0.645,0.03680715767981323
7002069,,,,,290002.0,True,0x5280B7aD2aFF8872C4110A0EA2E919c616F55D19,True,True,0.0695896094553765,0.155,3.0,True,0.5633333333333334,0.05368504608586803
7004841,,,,,404775.0,True,0x5280B7aD2aFF8872C4110A0EA2E919c616F55D19,True,True,0.022444973017794873,0.155,3.0,True,0.5633333333333334,0.08169912168339677
7081736,,,,,607064.0,True,0x359B0ceb2daBcBB6588645de3B480c8203aa5b76,False,True,0.02230545647911944,0.14,4.0,True,0.645,0.06745597451442235
7082849,,,,,672270.0,True,0xb745EeDa2dB353a3E649A3774Fa759533CAf49F8,True,True,0.0414690480955283,0.14,4.0,True,0.645,0.029144331695008418
7083866,,,,,596023.0,True,0x78a47e8041f0F34b52dDfD55ed0d4Fc8c0435995,True,True,0.008853058654954553,0.14,4.0,True,0.645,0.04728149332629412
7084123,,,,,269455.0,True,0x5280B7aD2aFF8872C4110A0EA2E919c616F55D19,True,True,0.011444244807723755,0.155,3.0,True,0.5633333333333334,0.043667294269757954
7084343,,,,,774747.0,True,0xeA7126082a70c7DC463D2921D18e4658e52de4Ab,True,False,0.017237429565907236,0.14,4.0,True,0.645,0.03527345937221793
7084923,,,,,771915.0,True,0x75224e800636c3D397bADb4D7c544e09aDDd8E0A,False,True,0.02050508263432092,0.14636363636363636,3.2,True,0.586875,0.03218131042307874
7092799,,,,,677308.0,True,0xbC903584838678bEEc9902b744252822a6d546C2,True,True,0.07696028553096698,0.14,4.0,True,0.645,0.20013764905211515
7110156,,,,,758002.0,True,0xdBC41aEAeA480459386feeC0C575F7ca56e8FfF1,True,True,0.01421810433552503,0.14,4.0,True,0.645,0.1217508456682485
7110243,,,,,773710.0,True,0x5AED3d3382993e893491D8085f2AAB00Fc8A55ae,True,False,0.015755635420955816,0.14,3.0,True,0.5733333333333334,0.17276996309088263
7112358,,,,,647604.0,True,0x5AED3d3382993e893491D8085f2AAB00Fc8A55ae,True,False,0.006635338651780492,0.14,3.0,True,0.5733333333333334,0.07870525342229884
7114204,,,,,270743.0,True,0x8392181ccB399806218ea5F4C32d2dcd21d867D1,False,True,0.04191406217199324,0.1509090909090909,3.2,True,0.58375,0.08415656690818267
7114883,,,,,498032.0,True,0xDBef206584d2b84b625c7d78067aE977f8EE1A29,True,True,0.026173463719849677,0.15,2.0,True,0.425,0.0810279591829069
7117032,,,,,596020.0,True,0x78a47e8041f0F34b52dDfD55ed0d4Fc8c0435995,True,True,0.010804507272180313,0.14,4.0,True,0.645,0.18306756510969344
7119324,,,,,436172.0,True,0xF3a88FAE6Ffe731015FB53fB2fa193c9177f87E3,False,True,0.020374602721465445,0.15,2.0,True,0.425,0.060046020506595056
7122593,,,,,581858.0,True,0x68C994c7c7BAcd5588C81156Bb821139aB8A42d0,True,True,0.06918793472254761,0.14,4.0,True,0.645,0.07893836602024389
7123730,,,,,677308.0,True,0xbC903584838678bEEc9902b744252822a6d546C2,True,True,0.3481432413769371,0.14,4.0,True,0.645,29.879509990327715
7129987,,,,,289391.0,True,0x207417bB9cab68286534543a1ABD697d25F71877,True,True,0.03675722172923689,0.16750912136237345,2.0,True,0.4162454393188133,0.16718644362131554
7132997,,,,,296880.0,True,0x5945459c5201e21Ff409C9608600D0c0d5f91635,True,False,0.020185361779047308,0.14,4.0,True,0.645,0.10578085996426607
7136698,,,,,552644.0,True,0xc5D291607600044348E5014404cc18394BD1D57d,True,True,0.020424214232179713,0.15208333333333335,2.0,True,0.4239583333333333,0.09521510324905687
7137459,,,,,422448.0,True,0xb4560B49aed81FFa20A3e86fBF66ecbcae04fb22,True,True,0.014312735460384194,0.15,2.0,True,0.425,0.1373377237118147
7145426,,,,,773690.0,True,0xbefcF37A1a9658eAE00806Da72a85E971fc8f454,False,False,0.6113537543896277,0.14,4.0,True,0.645,0.054297336678790664
7145958,,,,,588491.0,True,0x5D55f5453619d9DF806f9a9Cb2986A919B4882D1,True,True,0.008808153447828175,0.14,4.0,True,0.645,0.055278998792088994
7149471,,,,,553493.0,True,0x7486A3A5D5E744b2bC3D781f0CCe7Df196b3ED74,True,True,0.0480347322099918,0.14,4.0,True,0.645,0.1259781347619307
7150127,,,,,763243.0,True,0xAc47224B08949a5F585FEEB8Dd45c71801716136,True,True,0.013308393655097632,0.14,4.0,True,0.645,0.4487006773634125
7151531,,,,,789706.0,True,0x693dd24191c062F8f453029162C64CB63E1F1027,True,True,0.011344432923673592,0.14,4.0,True,0.645,0.10229643727206104
7165163,,,,,436172.0,True,0xF3a88FAE6Ffe731015FB53fB2fa193c9177f87E3,False,True,0.017781946018902584,0.15,2.0,True,0.425,0.06439138926673502
7166437,,,,,573943.0,True,0x8387C8109b21b8cB463240d467C0E781771C62Fa,True,True,0.05371835146585801,0.14,4.0,True,0.645,0.11110286892665126
7171612,,,,,628989.0,True,0x2F8ef05D6AAAe98Af0D10Ef4Cec24750fb819Ce2,False,True,0.052534396236267926,0.14,4.0,True,0.645,0.14650441338354028
7177405,,,,,514309.0,True,0x4233A66cb9950eeef0FfFeF7488C6da562AEe855,False,True,0.0333042667332038,0.15,2.0,True,0.425,0.05266079330725499
7177927,,,,,773690.0,True,0xbefcF37A1a9658eAE00806Da72a85E971fc8f454,False,True,0.008268686423770603,0.14,4.0,True,0.645,0.07148259213850865
7182145,,,,,831957.0,True,0x4B7597C6D2DE8c9CF1A6468Cdd45Dd0044fA277e,True,True,0.03629987493027937,0.14,4.0,True,0.645,0.07540553371002802
7183597,,,,,586290.0,True,0x2b6fCa9AD7EBd5408dB009f0DF087Ffd934cF98e,True,True,0.007882548900748338,0.14,4.0,True,0.645,0.037671074278359515
7188790,,,,,586273.0,True,0x2b6fCa9AD7EBd5408dB009f0DF087Ffd934cF98e,True,True,0.014678466159925053,0.14,4.0,True,0.645,0.13007415051244822
7189101,,,,,716604.0,True,0x4334CdDDb5c8432fb0a6F4FFe09D96F0A3c74254,True,False,0.009537191658492962,0.14,2.0,True,0.43,0.052439125124482344
7193515,,,,,813867.0,True,0x0ccdDA6523B8BCAE8B3Ab407623EE073495C5ee0,True,True,0.008365005738814822,0.14057142857142857,3.6923076923076925,True,0.6266666666666667,0.06116567300900731
7194341,,,,,783696.0,True,0x104cd3fB79B0DFd538EF74eaDa94474E68206d3D,True,True,0.007233981073091265,0.14,4.0,True,0.645,0.06693605056193883
7199851,,,,,552644.0,True,0xc5D291607600044348E5014404cc18394BD1D57d,True,True,0.013698278143923366,0.15208333333333335,2.0,True,0.4239583333333333,0.04841085930284309
7200784,,,,,586273.0,True,0x2b6fCa9AD7EBd5408dB009f0DF087Ffd934cF98e,True,True,0.027101286519438876,0.14,4.0,True,0.645,0.10090882990881457
7202043,,,,,264081.0,True,0x24D2706C07ff041DB342Bd72343Fd79E06129802,True,True,0.06055655179154581,0.14,4.0,True,0.645,0.13531413074526166
7203244,,,,,832446.0,True,0x0ccdDA6523B8BCAE8B3Ab407623EE073495C5ee0,True,True,0.02070480962663921,0.14057142857142857,3.6923076923076925,True,0.6266666666666667,0.09450537916195663
7205818,,,,,586286.0,True,0x2b6fCa9AD7EBd5408dB009f0DF087Ffd934cF98e,True,True,0.01060686206620598,0.14,4.0,True,0.645,0.10564231147630893
7214258,,,,,832451.0,True,0x0ccdDA6523B8BCAE8B3Ab407623EE073495C5ee0,True,True,0.030677809724278752,0.14057142857142857,3.6923076923076925,True,0.6266666666666667,0.04337269032721538
7222436,,,,,609894.0,True,0xb2434A63ea229716BcEd8338bf177412d54618d5,True,True,0.013257592810656037,0.14,4.0,True,0.645,0.08838926866572512
7225414,,,,,847952.0,True,0x0DA9Fc7A5b959524638DFDA7bd1A29A2642Eba87,False,True,0.022119759892347695,0.14,4.0,True,0.645,0.041143676563783316
7226330,,,,,600142.0,True,0xc5DbFAf13F8B0BaC6DEF344FbbCFef06aC84eef9,False,False,0.010733610532572624,0.14,4.0,True,0.645,0.03270727385957966
7228937,,,,,776964.0,True,0x5fCd8fdF5864e2E414c6aa35D2bE0855d7C2143b,True,True,0.024902739881591748,0.14,3.0,True,0.5733333333333334,0.04653982934840609
7229833,,,,,780424.0,True,0x3Fd36E2b01Db453b3790f658A024B27028206F27,True,True,0.04507796177338707,0.14,4.0,True,0.645,0.14003987083211958
