slot,lost_eth_bid_estimate,lost_eth_nobid_neighborestimate,lost_eth_nobid_avgestimate,lost_eth_bad_recipient,max_bid,max_bid_relay,mev_reward,mev_reward_relay,proposer_index,is_rocketpool,node_address,in_smoothing_pool,correct_fee_recipient,priority_fees,avg_fee,eth_collat_ratio,is_vanilla,reth_portion,temp,proxy_max_bid
5952310,0.0006130846741506219,,,,0.0199047745717108,Flashbots,,,257557.0,True,0x9141F07Ef507616662e2a19071811fAFa45FD9c7,True,True,0.016547086102983093,0.175,2.0,True,0.4125,,0.12670214535159718
5952556,0.0023732585527368156,,,,0.012782744718325878,Flashbots,,,439396.0,True,0x1A2211addeD399a5bFBf09442Dc59a0A4cb296Ae,False,True,0.005996788902597877,0.15,2.0,True,0.425,,0.031100120926026383
5953121,0.0007611780870252566,,,,0.021950625179928483,Ultra Sound,,,434909.0,True,0xb73836e4B4d02cD3622BfA9E00c131D412942743,True,True,0.01819534735264919,0.1,2.0,True,0.45,,0.04203180671085016
5953192,,,,0.028324779492321137,0.07361893439110415,Ultra Sound,,,281219.0,True,0x8686Ed754F0c75afB97918EC97d78E5b2ec6595B,True,False,0.07254761679839054,0.15064781118037823,2.0,True,0.4246760944098109,,0.05293691778276422
5953732,0.001112700734586736,,,,0.02004892767993119,Flashbots,,,443237.0,True,0x1A2211addeD399a5bFBf09442Dc59a0A4cb296Ae,False,True,0.015545832613278953,0.15,2.0,True,0.425,,0.09865524053424608
5953794,0.001724101322437742,,,,0.022959863488681943,Flashbots,,,396296.0,True,0xED8Da4DAF5B1b112fD27123ca414496cf033A3bb,True,True,0.016744496174460458,0.15,2.0,True,0.425,,0.030640675602733838
5954236,,0.03238299847648901,0.037072375611953486,,,,,,422802.0,True,0x02523F5c440f09ae533600CfC0999ce30df2a523,True,True,0.01831558520097775,0.15,2.0,True,0.425,,0.10431880208263816
5954627,-9.723266827173808e-05,,,,0.014002848634439308,Flashbots,,,430811.0,True,0x683F9fAd078651830F5bec19f0A5d4f22307c6E7,True,True,0.01291510065886787,0.15,2.0,True,0.425,,0.06527563054344872
5955313,,,,0.8018098772701912,2.0823957839360316,Blocknative,,,438488.0,True,0x6327DA5284187fe63952DCd954C0b8Df1F478f3c,False,False,0.03427460556315558,0.15,2.0,True,0.425,,0.45470126717890186
5955363,,,,0.058132189304311785,0.15097622185748863,Blocknative,,,516842.0,True,0x68d3081e20321c2386d038B688b045093f647e87,True,False,0.035767774698281275,0.15,2.0,True,0.425,,0.6532692734969644
5955523,0.00016816496153635517,,,,0.021014857150931543,Flashbots,,,301585.0,True,0x17Fa597cEc16Ab63A7ca00Fb351eb4B29Ffa6f46,False,True,0.018627829410963328,0.18214971065889715,2.0,True,0.4089251446705514,,0.09183330695264993
5955532,,0.037309513322112346,0.01749258911382702,,,,,,527210.0,True,0xB81E87018Ec50d17116310c87b36622807581fa6,False,True,0.06438567107892237,0.15,2.0,True,0.425,,0.16796458650703477
5956101,0.00020405666687415977,,,,0.05620466329021851,Ultra Sound,,,313261.0,True,0xca317A4ecCbe0Dd5832dE2A7407e3c03F88b2CdD,False,True,0.050418017204374055,0.1875953648943329,2.0,True,0.40620231755283354,,0.3540146623639106
5956654,,0.011369404358751634,0.020844262606546503,,,,,,527205.0,True,0xB81E87018Ec50d17116310c87b36622807581fa6,False,True,0.05649938050781771,0.15,2.0,True,0.425,,0.09189033746163643
5957567,0.005978543974474574,,,,0.05664704001045178,Flashbots,,,411587.0,True,0xA52533b32394EfBf7B6f75BAEa069e3e6a636a49,True,True,0.037060272695558207,0.1615463818123352,2.0,True,0.4192268090938324,,0.27895872938802907
5957686,0.016006434849580687,,,,0.07241591614245739,Flashbots,,,299569.0,True,0xca317A4ecCbe0Dd5832dE2A7407e3c03F88b2CdD,False,True,0.02620238008674137,0.1875953648943329,2.0,True,0.40620231755283354,,0.2014342652693046
5957832,0.010759280994962752,,,,0.030208559828008835,Flashbots,,,358548.0,True,0x145657AD6569b63B381d26eBDb742dEACb416839,False,True,0.001929681651306899,0.15410155876474754,2.0,True,0.42294922061762624,,0.07304403399183683
5958809,0.02219125756227918,,,,0.07035945225914378,Blocknative,,,436202.0,True,0xb8ed9ea221bf33d37360A76DDD52bA7b1E66AA5C,False,True,0.011331767099540547,0.153208656791553,2.0,True,0.42339567160422353,,0.20996038288855967
5959012,,-0.003870696097265005,0.017582850051379387,,,,,,545627.0,True,0x14cfbD1D60684F32B5B3466829D5760384618c81,True,True,0.06417329240232857,0.15,2.0,True,0.425,,0.06078025776700959
5959715,,0.003565764052694759,0.03882978152967135,,,,,,527192.0,True,0xB81E87018Ec50d17116310c87b36622807581fa6,False,True,0.014180512453406308,0.15,2.0,True,0.425,,0.02491281826102638
5959898,,0.06174947189446608,0.03818864723346884,,,,,,527224.0,True,0x6BBbA538C14D36eE92dd3941Afe52736c5cFb842,False,True,0.015689063738588676,0.15,2.0,True,0.425,,0.17768794205454483
5959926,0.04483689717397699,,,,0.13635239228559612,Flashbots,,,312345.0,True,0xca317A4ecCbe0Dd5832dE2A7407e3c03F88b2CdD,False,True,0.013152004401064067,0.1875953648943329,2.0,True,0.40620231755283354,,0.057549261438036146
5960302,,0.0072324221468854435,0.03292618016949493,,,,,,485434.0,True,0xc992a9F75Fc162B91a481EEf9aeC47465218C91A,True,True,0.028071339183233176,0.15,2.0,True,0.425,,0.049767922324844706
5960410,0.012079234894304281,,,,0.04674453515546567,Flashbots,,,311111.0,True,0xca317A4ecCbe0Dd5832dE2A7407e3c03F88b2CdD,False,True,0.012612679483799532,0.1875953648943329,2.0,True,0.40620231755283354,,0.1495635466000879
5960471,0.004357094185452969,,,,0.06956211020290841,Ultra Sound,,,269265.0,True,0xb8ed9ea221bf33d37360A76DDD52bA7b1E66AA5C,False,True,0.05273113248503263,0.153208656791553,2.0,True,0.42339567160422353,,0.03359705415761002
5960623,0.002502336392456633,,,,0.01737849072339859,Ultra Sound,,,436187.0,True,0xb8ed9ea221bf33d37360A76DDD52bA7b1E66AA5C,False,True,0.009834425709867199,0.153208656791553,2.0,True,0.42339567160422353,,0.06748894801798021
5961469,,0.010661476271659445,0.03598710200704603,,,,,,525899.0,True,0xB81E87018Ec50d17116310c87b36622807581fa6,False,True,0.020869170153701176,0.15,2.0,True,0.425,,0.050724005736355694
5961963,0.010010672335754896,,,,0.04359114623935597,Flashbots,,,332225.0,True,0xca317A4ecCbe0Dd5832dE2A7407e3c03F88b2CdD,False,True,0.014848212350999595,0.1875953648943329,2.0,True,0.40620231755283354,,0.11373190913283893
5962352,,,,0.011798763635682724,0.031691499312588176,Flashbots,,,312978.0,True,0x9e43d1a488a2b3E0d5Bf8e0f4201b057f5Bb4391,False,False,0.030178110655026312,0.178127375966924,2.0,True,0.410936312016538,,0.07528039243427068
5962465,,,,0.03885991612459249,0.10092383219007225,Blocknative,,,435849.0,True,0x0f28f81dA622fDDF01E728F524c24011E5DcFFE7,True,False,0.08654213583872859,0.15,2.0,True,0.425,,0.05679705266904259
5962523,0.024570228529555694,,,,0.08494242077345424,Flashbots,,,333946.0,True,0xca317A4ecCbe0Dd5832dE2A7407e3c03F88b2CdD,False,True,0.016468576024673404,0.1875953648943329,2.0,True,0.40620231755283354,,0.43790474738972096
5962591,0.014558165017260778,,,,0.0722410511096846,Flashbots,,,517424.0,True,0xb8ed9ea221bf33d37360A76DDD52bA7b1E66AA5C,False,True,0.031064732829247835,0.153208656791553,2.0,True,0.42339567160422353,,0.21717473075445162
5962898,0.009893277321634137,,,,0.03181900669844452,Flashbots,,,436218.0,True,0xb8ed9ea221bf33d37360A76DDD52bA7b1E66AA5C,False,True,0.005460916978289657,0.153208656791553,2.0,True,0.42339567160422353,,0.038407667256298836
5963234,,,,0.026157434774171106,0.07007989316029034,Blocknative,,,296823.0,True,0xaE6085F13A114689e92A4b220025ff2cc9EbBf6D,True,False,0.06878347159775877,0.17602787525527383,2.0,True,0.41198606237236307,,0.06601498587174467
5964046,,0.008422313727378826,0.03804596849527211,,,,,,544613.0,True,0x6BBbA538C14D36eE92dd3941Afe52736c5cFb842,False,True,0.01602477841669864,0.15,2.0,True,0.425,,0.03956151224475882
5964109,0.009802266919809259,,,,0.04978485949621336,Ultra Sound,,,514935.0,True,0xA9a682c99754abB548144798B925f3c195938BcD,False,True,0.022039990359087974,0.15,2.0,True,0.425,,0.8697381196704441
5964680,0.05580606597242332,,,,0.2165004477656605,Blocknative,,,519841.0,True,0xca317A4ecCbe0Dd5832dE2A7407e3c03F88b2CdD,False,True,0.058760437173642155,0.1875953648943329,2.0,True,0.40620231755283354,,0.16437076769280093
5964899,,,,0.03660264869350276,0.09506143972651146,Ultra Sound,,,445555.0,True,0xD91EEcc267ff626399798040d88DE62c9e70Acf0,False,False,0.03351718093557082,0.15,2.0,True,0.425,,0.11633688083921494
5965188,,0.010559620453502016,0.03747079622327134,,,,,,544591.0,True,0x6BBbA538C14D36eE92dd3941Afe52736c5cFb842,False,True,0.017378124939053382,0.15,2.0,True,0.425,,0.046606143384673
5965626,,,,0.10213412470575242,0.25035186684515026,Ultra Sound,,,261286.0,True,0xC519a740538028f5F70A8806a28B33d06EF21397,True,False,0.027354348885979783,0.09940229330437833,2.0,True,0.45029885334781083,,0.17944038627393513
5966193,0.04181235507129325,,,,0.12796388389052482,Flashbots,,,411589.0,True,0xA52533b32394EfBf7B6f75BAEa069e3e6a636a49,True,True,0.01619604086761805,0.1615463818123352,2.0,True,0.4192268090938324,,0.06700201756457039
5967236,0.0018324103849585343,,,,0.02303038150330008,Ultra Sound,,,499978.0,True,0x47CF173BcA05e67c54984Cb160D4F8D64046E7e5,True,True,0.016553539318490264,0.15,2.0,True,0.425,,0.08760892018645827
5967466,0.023100175959056456,,,,0.07330918896704398,Flashbots,,,422386.0,True,0xd5809D70b81547D8ce989f86cf6b2fcD90356cF1,False,True,0.012063393368103956,0.15,2.0,True,0.425,,0.09572760560680164
5967750,0.007547563890411832,,,,0.03411235327600945,Flashbots,,,326758.0,True,0x8Af2daa7271c0bc54cA97Ab3AeBB381e65b30E98,False,True,0.01279100450795166,0.1666663742400409,2.0,True,0.41666681287997953,,0.04912795496999756
5968968,0.004338994054549517,,,,0.019642031005919543,Flashbots,,,312351.0,True,0xca317A4ecCbe0Dd5832dE2A7407e3c03F88b2CdD,False,True,0.007113456740856458,0.1875953648943329,2.0,True,0.40620231755283354,,0.04335831692228458
5969034,0.001596315871273236,,,,0.013775606130736516,Flashbots,,,267522.0,True,0xb8ed9ea221bf33d37360A76DDD52bA7b1E66AA5C,False,True,0.00871017077006792,0.153208656791553,2.0,True,0.42339567160422353,,0.05142253360838561
5969096,0.02516943433429025,,,,0.08066111168648912,Flashbots,,,496417.0,True,0xD93aeF2867144297802B41E7887C5C0d5b853fED,True,True,0.013855254057830469,0.15,2.0,True,0.425,,0.10367226605918171
5969153,,,,0.015928953447417002,0.04096034784218256,Blocknative,,,546875.0,True,0x9C9E7e6EF247D80CE6e4dEd2a9911B4746543E28,True,False,0.015564161230030729,0.14151164884583514,2.0,True,0.42924417557708244,,0.42735466624065943
5969274,0.07519106866391291,,,,0.19171178135202432,Flashbots,,,266998.0,True,0x8fBfD009C4B6a99EDD7a1b9561e696A98b6E48dC,True,True,0.001332439828934198,0.12748523596754166,2.0,True,0.43625738201622916,,0.2685905008837279
5969293,,-0.048706922035030284,-0.05292099394441658,,,,,,460337.0,True,0x9b864a921b4BF45725aeB00C083B956C7467e67d,True,True,0.23006469003949556,0.15,2.0,True,0.425,,0.12744212006496183
5969935,5.069581268663905,,,,13.232434644517326,Flashbots,,,261675.0,True,0xb8ed9ea221bf33d37360A76DDD52bA7b1E66AA5C,False,True,0.014711664064312057,0.153208656791553,2.0,True,0.42339567160422353,,1.9778198689231385
5970067,-3.500038290647593e-07,,,,0.025565432594183275,Flashbots,,,496450.0,True,0xD93aeF2867144297802B41E7887C5C0d5b853fED,True,True,0.023162625387698952,0.15,2.0,True,0.425,,0.08197451681232358
5970237,-0.0029386570262312666,,,,0.1469325726902861,Flashbots,,,261347.0,True,0x78a47e8041f0F34b52dDfD55ed0d4Fc8c0435995,True,True,0.139438591156897,0.07010990696743687,2.0,True,0.46494504651628155,,0.09376079415866122
5970239,0.015975312185666102,,,,0.0836505619979596,Eden Network,,,496959.0,True,0xD93aeF2867144297802B41E7887C5C0d5b853fED,True,True,0.03819686848756063,0.15,2.0,True,0.425,,0.08328824231679528
5970623,,0.021985075207144298,0.04108545250611407,,,,,,292652.0,True,0xc2E11bA3A515240Fc4D0f4a86B8BB79dF26f9F8c,False,True,0.006333275235590824,0.171759687395682,2.0,True,0.414120156302159,,0.0655884605185095
5971033,,0.03672110413746948,-0.0016707172883786783,,,,,,545646.0,True,0xB81E87018Ec50d17116310c87b36622807581fa6,False,True,0.10947580378999461,0.15,2.0,True,0.425,,0.2162058077109781
5971428,,0.014824764526142663,0.038716425730886635,,,,,,270743.0,True,0x8392181ccB399806218ea5F4C32d2dcd21d867D1,False,True,0.015382872370866593,0.14117925717166652,2.0,True,0.4294103714141667,,0.055085477980770646
5971621,0.013649179078931276,,,,0.10801881354489541,Flashbots,,,496449.0,True,0xD93aeF2867144297802B41E7887C5C0d5b853fED,True,True,0.06574730115811117,0.15,2.0,True,0.425,,0.20229646422126796
5971684,,0.12245454542449669,0.04092097511020995,,,,,,492094.0,True,0x773fd91449CF5dE986d9129F28AAE224AFADd098,True,True,0.00926005696978606,0.15,2.0,True,0.425,,0.3282500697532104
5971924,0.0014027813012492689,,,,0.02716844120838064,Flashbots,,,518449.0,True,0xb8ed9ea221bf33d37360A76DDD52bA7b1E66AA5C,False,True,0.021300928817656103,0.153208656791553,2.0,True,0.42339567160422353,,0.15157779952137385
5972254,,0.05235629000101904,0.03749383462615846,,,,,,525909.0,True,0xB81E87018Ec50d17116310c87b36622807581fa6,False,True,0.017323916932260156,0.15,2.0,True,0.425,,0.1550972406400924
5972614,,0.13406089192248008,0.026968713248396475,,,,,,547882.0,True,0x6BBbA538C14D36eE92dd3941Afe52736c5cFb842,False,True,0.04208890840934718,0.15,2.0,True,0.425,,0.39462882087674933
5973524,,,,0.2802992118553743,0.7528841626226536,Ultra Sound,,,312978.0,True,0x9e43d1a488a2b3E0d5Bf8e0f4201b057f5Bb4391,False,False,0.16707231659571617,0.178127375966924,2.0,True,0.410936312016538,,2.4966334363019125
5973761,,,,0.6706042987601416,1.7416392638886413,Flashbots,,,432044.0,True,0x895F6558f0b02F95F48EF0d580eC885056dcCCC6,False,False,0.04916030146763053,0.15,2.0,True,0.425,,0.9001409845865912
5975393,,0.24823302024628327,0.038181006675288294,,,,,,516152.0,True,0x6BBbA538C14D36eE92dd3941Afe52736c5cFb842,False,True,0.015707041522542903,0.15,2.0,True,0.425,,0.6620277793854996
5976041,-0.0004952092019421806,,,,0.08375864667276321,Blocknative,,,496655.0,True,0xD93aeF2867144297802B41E7887C5C0d5b853fED,True,True,0.07704895914410521,0.15,2.0,True,0.425,,0.6248582481842713
5976050,0.14174917414160604,,,,0.3605085843378584,Flashbots,,,263695.0,True,0x78a47e8041f0F34b52dDfD55ed0d4Fc8c0435995,True,True,0.02174104420864787,0.07010990696743687,2.0,True,0.46494504651628155,,0.21927256808393253
5976606,,0.15748300547757152,0.03599200656765829,,,,,,397929.0,True,0xbA13F8ca237B16F654E0Aea1f8F434ECc9c0214b,True,True,0.02085763001108409,0.15,2.0,True,0.425,,0.43202427259508785
5976879,0.02448774279454055,,,,0.10171795110881399,Blocknative,,,299566.0,True,0xca317A4ecCbe0Dd5832dE2A7407e3c03F88b2CdD,False,True,0.03186995713235952,0.1875953648943329,2.0,True,0.40620231755283354,,0.1994262731900415
5978865,0.20314109762884563,,,,0.5396110968616344,Ultra Sound,,,268296.0,True,0xb8ed9ea221bf33d37360A76DDD52bA7b1E66AA5C,False,True,0.009087311987773556,0.153208656791553,2.0,True,0.42339567160422353,,0.37191247118983906
5979091,0.006843608143332452,,,,0.04473095942629252,Flashbots,,,496566.0,True,0xD93aeF2867144297802B41E7887C5C0d5b853fED,True,True,0.02442280186281448,0.15,2.0,True,0.425,,0.11854425712187219
5979192,0.026095757866859554,,,,0.08337806834702799,Ultra Sound,,,332243.0,True,0xca317A4ecCbe0Dd5832dE2A7407e3c03F88b2CdD,False,True,0.011295712162810256,0.1875953648943329,2.0,True,0.40620231755283354,,0.1857074802097461
5979260,,,,0.0567064083361109,0.14727329880657034,Flashbots,,,495817.0,True,0xD93aeF2867144297802B41E7887C5C0d5b853fED,True,False,0.06450027688956447,0.15,2.0,True,0.425,,0.5319208202770194
5979838,0.003391476848270986,,,,0.022346916932555125,Blocknative,,,293068.0,True,0xca317A4ecCbe0Dd5832dE2A7407e3c03F88b2CdD,False,True,0.011896656427989712,0.1875953648943329,2.0,True,0.40620231755283354,,0.0636751873137842
5980086,,1.066394601466774,0.01208172226606232,,,,,,474786.0,True,0xcf893845C90Ede75106Bbcd402EFC792F6C5b4BF,True,True,0.07711712248542756,0.15,2.0,True,0.425,,2.8546738379686274
5981207,,0.007837117724177034,0.03667629023211167,,,,,,527252.0,True,0x6BBbA538C14D36eE92dd3941Afe52736c5cFb842,False,True,0.019247550800605542,0.15,2.0,True,0.425,,0.041598906142015585
5981507,0.1136571786584167,,,,0.3074513605802685,Ultra Sound,,,501631.0,True,0xc5D291607600044348E5014404cc18394BD1D57d,True,True,0.010239688272071832,0.1527777777777778,2.0,True,0.4236111111111111,,0.10180524992741487
5981841,-0.0025015677417872264,,,,0.0692807396376127,Flashbots,,,426290.0,True,0x663CbbD93B5eE095AC8386C2a301EB1C47D73aA9,False,True,0.06865309086712738,0.15,2.0,True,0.425,,0.10188543318097258
5982377,0.0012690841218171338,,,,0.010073196602411487,Flashbots,,,483089.0,True,0xCC1fC2Fcf6B3B45F76a69E82CCeDb75a2BbD727C,False,True,0.006140046675406726,0.15,2.0,True,0.425,,0.023705358658383156
5983125,0.004796876513931139,,,,0.02781692229827639,Blocknative,,,519845.0,True,0xca317A4ecCbe0Dd5832dE2A7407e3c03F88b2CdD,False,True,0.013392527149562707,0.1875953648943329,2.0,True,0.40620231755283354,,0.06356522091328229
5983285,-0.0004449349651580684,,,,0.05129515121131587,Flashbots,,,436193.0,True,0xb8ed9ea221bf33d37360A76DDD52bA7b1E66AA5C,False,True,0.04752331647998951,0.153208656791553,2.0,True,0.42339567160422353,,0.04033666129791204
5983533,,0.002478677698977432,0.015038177645337525,,,,,,547897.0,True,0x6BBbA538C14D36eE92dd3941Afe52736c5cFb842,False,True,0.07016075688713296,0.15,2.0,True,0.425,,0.0838791554468744
5983830,,0.02306708206275583,0.03325581841308824,,,,,,548009.0,True,0xB81E87018Ec50d17116310c87b36622807581fa6,False,True,0.02729571978654304,0.15,2.0,True,0.425,,0.09003631097342507
5984267,0.01671877014745734,,,,0.06136355653743287,Flashbots,,,518466.0,True,0xb8ed9ea221bf33d37360A76DDD52bA7b1E66AA5C,False,True,0.016106886815983178,0.153208656791553,2.0,True,0.42339567160422353,,0.07728963242809912
5984544,,0.006041732779720326,0.03145177539248611,,,,,,498032.0,True,0xDBef206584d2b84b625c7d78067aE977f8EE1A29,True,True,0.03154052689384217,0.15,2.0,True,0.425,,0.050504765047844895
5984951,0.011772312358748326,,,,0.059890661682735345,Flashbots,,,518135.0,True,0xb8ed9ea221bf33d37360A76DDD52bA7b1E66AA5C,False,True,0.026455297330658246,0.153208656791553,2.0,True,0.42339567160422353,,0.1260647367435494
5985763,,,,0.11164594831081058,0.2899578299627606,Flashbots,,,505027.0,True,0x63A0Cb39ddFf858F608B4708FDC72Be83Ab40b5E,True,False,0.2799800187644847,0.15,2.0,True,0.425,,0.1677656821974884
5986214,0.006018871118917353,,,,0.07163036415100957,Flashbots,,,439927.0,True,0x65650290475eC4A6924E3C3145215492C25F74E4,True,True,0.05073371511683608,0.15,2.0,True,0.425,,0.10623659330125863
5986845,,0.08646696846941829,0.03710537831968614,,,,,,525960.0,True,0x6BBbA538C14D36eE92dd3941Afe52736c5cFb842,False,True,0.018237931771018564,0.15,2.0,True,0.425,,0.24469560409405716
5986938,0.02072673718278246,,,,0.07540983239639791,Flashbots,,,518494.0,True,0xb8ed9ea221bf33d37360A76DDD52bA7b1E66AA5C,False,True,0.019366304268815072,0.153208656791553,2.0,True,0.42339567160422353,,0.12280341212296732
5987675,,0.015784848598012307,0.025185320416419774,,,,,,547893.0,True,0x6BBbA538C14D36eE92dd3941Afe52736c5cFb842,False,True,0.04628512683752766,0.15,2.0,True,0.425,,0.09208352788162195
5988287,,0.00912649474601434,0.039058800245264695,,,,,,527247.0,True,0x6BBbA538C14D36eE92dd3941Afe52736c5cFb842,False,True,0.013641644887304304,0.15,2.0,True,0.425,,0.03875990952083756
5988858,0.048856002279476424,,,,0.16268658851944048,Flashbots,,,312007.0,True,0xca317A4ecCbe0Dd5832dE2A7407e3c03F88b2CdD,False,True,0.02711594855287867,0.1875953648943329,2.0,True,0.40620231755283354,,0.10782221854248188
5989364,,0.026533887148154446,0.038090137573281724,,,,,,527252.0,True,0x6BBbA538C14D36eE92dd3941Afe52736c5cFb842,False,True,0.015920851174323073,0.15,2.0,True,0.425,,0.08648471398696587
5989633,0.00932706888095165,,,,0.07419999047821577,Ultra Sound,,,273843.0,True,0xD61aa41E1488dC1d486EE73F037b1DcE6Ec6D5B1,True,True,0.04448453560940294,0.1796507100503943,2.0,True,0.4101746449748028,,0.09289002604864867
5989723,0.0417345777683753,,,,0.12384510036545097,Ultra Sound,,,332413.0,True,0xca317A4ecCbe0Dd5832dE2A7407e3c03F88b2CdD,False,True,0.009458007742071207,0.1875953648943329,2.0,True,0.40620231755283354,,0.08173429310914526
5989823,,0.07220923272224243,0.022152300046958628,,,,,,518592.0,True,0xB81E87018Ec50d17116310c87b36622807581fa6,False,True,0.05342164535390683,0.15,2.0,True,0.425,,0.24650149148039113
5990927,0.043108472011441704,,,,0.14004758553658161,Flashbots,,,314555.0,True,0xca317A4ecCbe0Dd5832dE2A7407e3c03F88b2CdD,False,True,0.020754864540185856,0.1875953648943329,2.0,True,0.40620231755283354,,0.2817946084285703
5990961,,,,0.4287941811198731,1.1574063777895742,Flashbots,,,275741.0,True,0x17Fa597cEc16Ab63A7ca00Fb351eb4B29Ffa6f46,False,False,0.05196149083331033,0.18214971065889715,2.0,True,0.4089251446705514,,0.4022618829268181
5991247,0.07021647633744296,,,,0.256352123708138,Blocknative,,,332218.0,True,0xca317A4ecCbe0Dd5832dE2A7407e3c03F88b2CdD,False,True,0.059389363973170205,0.1875953648943329,2.0,True,0.40620231755283354,,0.1542593496107322
5992717,,0.06908803963538607,0.03828009650647248,,,,,,397931.0,True,0x0ccdDA6523B8BCAE8B3Ab407623EE073495C5ee0,True,True,0.015473888978580104,0.15,2.0,True,0.425,,0.1965095721829406
5992801,,0.029689929331855793,0.02638008854319996,,,,,,442544.0,True,0x53829Cc7E582F5D9945d1bfC0e2Ed8B271202592,True,True,0.042969043532857826,0.15685785096363083,2.0,True,0.4215710745181846,,0.12516364166158048
5992899,,,,0.011260028214657583,0.029243634863957077,Ultra Sound,,,490264.0,True,0x3E1E0f284C49090a4F95e2444f77687a06E7Ba80,True,False,0.023481194303641432,0.15,2.0,True,0.425,,0.07612647611425613
5992963,,0.053263142716130106,0.0316941538484345,,,,,,545647.0,True,0xB81E87018Ec50d17116310c87b36622807581fa6,False,True,0.03097022464455183,0.15,2.0,True,0.425,,0.17251490717951237
5994542,0.09705288672793222,,,,0.2823207928705034,Flashbots,,,306759.0,True,0xca317A4ecCbe0Dd5832dE2A7407e3c03F88b2CdD,False,True,0.01684987985324365,0.1875953648943329,2.0,True,0.40620231755283354,,0.16633131561855488
5994851,,,,0.028331106395046535,0.07357925885391353,Flashbots,,,487894.0,True,0x24a9db8f232948c2f64A4BBD68AC52A2694efa9F,True,False,0.01793149149770151,0.15,2.0,True,0.425,,0.04864204401315155
5995023,0.020695718437428446,,,,0.06844662644329923,Flashbots,,,436222.0,True,0xb8ed9ea221bf33d37360A76DDD52bA7b1E66AA5C,False,True,0.01313103227262059,0.153208656791553,2.0,True,0.42339567160422353,,0.05118962209150348
5995194,,0.0038039783615310277,0.03216052530977978,,,,,,261383.0,True,0x5111817277151611310ccd2aa2873ff0081F316f,True,True,0.03245260129138814,0.12000000023798399,2.0,True,0.439999999881008,,0.045362978488473
5995437,0.006806287716375791,,,,0.04368588006320493,Flashbots,,,436134.0,True,0xb8ed9ea221bf33d37360A76DDD52bA7b1E66AA5C,False,True,0.023503109188334675,0.153208656791553,2.0,True,0.42339567160422353,,0.05457137334676668
5995852,0.007237165246975484,,,,0.0188670012886892,Flashbots,,,518444.0,True,0xb8ed9ea221bf33d37360A76DDD52bA7b1E66AA5C,False,True,0.0,0.153208656791553,2.0,True,0.42339567160422353,,0.03639309212954368
5995894,0.005969020872957379,,,,0.035560534974891214,Flashbots,,,469869.0,True,0xCC1fC2Fcf6B3B45F76a69E82CCeDb75a2BbD727C,False,True,0.018172421917749756,0.15,2.0,True,0.425,,0.04130536907033242
5996656,0.0012886085661012237,,,,0.025464893644303644,Blocknative,,,332833.0,True,0xca317A4ecCbe0Dd5832dE2A7407e3c03F88b2CdD,False,True,0.0198983835578313,0.1875953648943329,2.0,True,0.40620231755283354,,0.05279181925949735
5996690,,,,0.013114413452001615,0.03339106853073724,Flashbots,,,261249.0,True,0x1EFF6b29320Dd155a0A7F015bdfa80d490902B5D,True,False,0.041951081219818685,0.13297952410452357,2.0,True,0.43351023794773824,,0.04292599298004337
5996922,,0.010372778493812764,0.034926644162560805,,,,,,525922.0,True,0xB81E87018Ec50d17116310c87b36622807581fa6,False,True,0.02336436508190171,0.15,2.0,True,0.425,,0.05272835858175815
5997374,,,,0.06609153809312662,0.17164759898885212,Blocknative,,,522463.0,True,0xB4E70e24EC3546Fee830213D969d855b99fDD112,True,False,0.019986422352869872,0.15,2.0,True,0.425,,0.06857397247578209
5998197,,,,0.018324311557546713,0.047590420388531895,Flashbots,,,405829.0,True,0x7C5d0950584F961f5c1054c88a71B01207Bf9CB7,False,False,0.03402226206693095,0.15,2.0,True,0.425,,0.1552611173816229
5998423,0.027165972135320224,,,,0.10427604396634563,Flashbots,,,308778.0,True,0xca317A4ecCbe0Dd5832dE2A7407e3c03F88b2CdD,False,True,0.02759420281844221,0.1875953648943329,2.0,True,0.40620231755283354,,0.0784268155696424
5999233,0.016471039061501748,,,,0.10863367496244357,Flashbots,,,444642.0,True,0xC2CD219c26d0615489bD347330fF041b8f1AFAd6,True,True,0.05966468350899616,0.15,2.0,True,0.425,,0.10214605656997823
5999410,0.03842457571028212,,,,0.1437704957149986,Ultra Sound,,,268892.0,True,0x8d6B5AA8755FbD93dd02c1Fbebd7A5C4cB3c7E8C,False,True,0.03588504135369826,0.1856467834444649,2.0,True,0.4071766082777676,,0.3490207023992373
5999521,0.004609511787937715,,,,0.061250903370888246,Blocknative,,,518456.0,True,0xb8ed9ea221bf33d37360A76DDD52bA7b1E66AA5C,False,True,0.04460516090438669,0.153208656791553,2.0,True,0.42339567160422353,,0.07346343033658886
6000314,0.01569536996212585,,,,0.06958239475830452,Flashbots,,,271081.0,True,0xb8ed9ea221bf33d37360A76DDD52bA7b1E66AA5C,False,True,0.025970124723658436,0.153208656791553,2.0,True,0.42339567160422353,,0.09090202717526578
6000346,0.018455254157684946,,,,0.06387261451653885,Blocknative,,,388573.0,True,0xDdCcE65862fb2bD21271C71cf0b1b54F64128C33,True,True,0.028917971032087667,0.15,4.0,True,0.6375,,0.22910443913380477
6000433,,,,0.15896138706118687,,,,,472721.0,True,0x4680B01D48f107928Dc75C3Ae5C8296D8cB0b5f7,True,False,0.025949523883316023,0.15,2.0,True,0.425,,0.41284166185607235
