slot,max_bid,max_bid_relay,mev_reward,mev_reward_relay,proposer_index,is_rocketpool,node_address,in_smoothing_pool,correct_fee_recipient,priority_fees,avg_fee,eth_collat_ratio,is_vanilla,reth_portion,temp
6426117,,,,,399229.0,True,0xb745EeDa2dB353a3E649A3774Fa759533CAf49F8,True,True,0.19386018039178682,0.15,2.0,True,0.425,
6426377,,,,,586272.0,True,0x2b6fCa9AD7EBd5408dB009f0DF087Ffd934cF98e,True,True,0.048334994734749746,0.14,4.0,True,0.645,
6427917,,,,,397286.0,True,0xa351B3117e76F1810c5857A68907aC8FCe2B7d20,True,True,0.02777487139522702,0.14,4.0,True,0.645,
6430916,,,,,552642.0,True,0xc5D291607600044348E5014404cc18394BD1D57d,True,True,0.1979845893923575,0.15208333333333335,2.0,True,0.4239583333333333,
6432099,,,,,430392.0,True,0xae72F470Da5446005c756B08D3e916f7EA8E9B72,True,True,0.030682862604477727,0.16924587876969338,2.0,True,0.41537706061515334,
6432741,,,,,282599.0,True,0xEA19342eaCC5001722C7864B1a4C50BBb8F94df0,True,True,0.018652527080385364,0.19858799845662872,2.0,True,0.4007060007716856,
6435178,,,,,466229.0,True,0xeB8dBF1f9C2629729c53938db085A313Ed2efFAd,True,True,0.11965439314050554,0.15,2.0,True,0.425,
6439442,,,,,450061.0,True,0x1C4c91BC615841bA8e414d4F5BC307acb09646c0,False,True,0.1469279256874867,0.15,2.0,True,0.425,
6443669,,,,,441572.0,True,0x8Ad150eeE60Dd2519Bb2713cCec770B0fe07a1ae,False,True,0.03623887377237664,0.15,2.0,True,0.425,
6458082,,,,,573943.0,True,0x8387C8109b21b8cB463240d467C0E781771C62Fa,True,True,0.018338920528174946,0.1425,3.0,True,0.5716666666666668,
6459489,,,,,583665.0,True,0xbd14bB00cfcb670A5187Da2062c94d1E5d2f0169,True,True,0.07901392672790641,0.14,4.0,True,0.645,
6463083,,,,,403549.0,True,0x75224e800636c3D397bADb4D7c544e09aDDd8E0A,False,True,0.026124268835792955,0.1375,2.0,True,0.43125,
6463125,,,,,260854.0,True,0x24D2706C07ff041DB342Bd72343Fd79E06129802,True,True,0.01420531387653644,0.14,4.0,True,0.645,
6467026,,,,,395836.0,True,0x4CeCc37345ce702fA6285Ab9098dA34654Ee0471,True,True,0.22151153317873334,0.15,2.0,True,0.425,
6467888,,,,,548755.0,True,0xc2E11bA3A515240Fc4D0f4a86B8BB79dF26f9F8c,False,True,0.4620692463546147,0.171759687395682,2.0,True,0.414120156302159,
6476921,,,,,484216.0,True,0xd9D3106bfa3f242BbCa1416D1Ccd95fE109c3CF8,True,True,0.011013119757361594,0.14,4.0,True,0.645,
6478783,,,,,405309.0,True,0x4892E52502CFdD675BeE1C26F5E4b76e2Aca84ba,False,False,0.06413197467308208,0.15,2.0,True,0.425,
6480009,,,,,422804.0,True,0x02523F5c440f09ae533600CfC0999ce30df2a523,True,True,0.04100174665979799,0.15,2.0,True,0.425,
6484782,,,,,261060.0,True,0x9c69e7FCe961FD837F99c808aD75ED39a2c549Cb,False,True,0.011021548448263994,0.05,2.0,True,0.475,
6486599,,,,,581858.0,True,0x68C994c7c7BAcd5588C81156Bb821139aB8A42d0,True,True,0.060790045541682304,0.14,4.0,True,0.645,
6489016,,,,,588526.0,True,0x24D2706C07ff041DB342Bd72343Fd79E06129802,True,True,0.022536819435838844,0.14,4.0,True,0.645,
6489247,,,,,268561.0,True,0x75224e800636c3D397bADb4D7c544e09aDDd8E0A,False,True,0.04683307938498585,0.1375,2.0,True,0.43125,
6489281,,,,,290002.0,True,0x5280B7aD2aFF8872C4110A0EA2E919c616F55D19,True,True,0.027078007160546112,0.155,3.0,True,0.5633333333333334,
6491680,,,,,412827.0,True,0x75224e800636c3D397bADb4D7c544e09aDDd8E0A,False,True,0.1723093397856881,0.1375,2.0,True,0.43125,
6492113,,,,,586288.0,True,0x2b6fCa9AD7EBd5408dB009f0DF087Ffd934cF98e,True,True,0.025097791221774655,0.14,4.0,True,0.645,
6493713,,,,,598275.0,True,0x7486A3A5D5E744b2bC3D781f0CCe7Df196b3ED74,True,True,0.018492942772742105,0.14,4.0,True,0.645,
6495260,,,,,436172.0,True,0xF3a88FAE6Ffe731015FB53fB2fa193c9177f87E3,False,True,0.02302452183775456,0.15,2.0,True,0.425,
6495296,,,,,586278.0,True,0x2b6fCa9AD7EBd5408dB009f0DF087Ffd934cF98e,True,True,0.10492845777248125,0.14,4.0,True,0.645,
6498338,,,,,268418.0,True,0xD5a0b399C63e2cE0E77DD32d81D8531a2b9eE6ec,True,True,0.028541801271157373,0.14,4.0,True,0.645,
6504955,,,,,257581.0,True,0x207417bB9cab68286534543a1ABD697d25F71877,True,True,0.01628449598563745,0.16750912136237345,2.0,True,0.4162454393188133,
6506374,,,,,403165.0,True,0x7B09D96d2692fF85d3cd04114D88d5884b1b23AD,True,True,0.02044857697213086,0.15,2.0,True,0.425,
6507335,,,,,445255.0,True,0x89d492909b28D2a51d26D03a735Bb180c0dc9F43,True,True,0.06115693837100339,0.14,4.0,True,0.645,
6514290,,,,,450780.0,True,0x39cB89A82B401FA4941F304A3cdBdc1C51C77761,True,True,0.02478936249212109,0.15,2.0,True,0.425,
6518995,,,,,395836.0,True,0x4CeCc37345ce702fA6285Ab9098dA34654Ee0471,True,True,0.005723259391490624,0.15,2.0,True,0.425,
6520217,,,,,595859.0,True,0xB0a2Ef3c7680A265692252D212440C7326Ea1792,True,True,0.029824123034570143,0.141,3.5,True,0.6135714285714285,
6526121,,,,,497950.0,True,0x02523F5c440f09ae533600CfC0999ce30df2a523,True,True,0.02531902485466074,0.15,2.0,True,0.425,
6528598,,,,,586277.0,True,0x2b6fCa9AD7EBd5408dB009f0DF087Ffd934cF98e,True,True,0.03590168486706908,0.14,4.0,True,0.645,
6528963,,,,,498032.0,True,0xDBef206584d2b84b625c7d78067aE977f8EE1A29,True,True,0.01781357581183285,0.15,2.0,True,0.425,
6537903,,,,,584029.0,True,0x45dd7696CAE748f82669c002721E46d41f94E2c4,True,True,0.06612488746062128,0.14,4.0,True,0.645,
6544418,,,,,412298.0,True,0x61D54e6F966F04Eb5889C64cB771CB01AC9C9032,True,True,0.023832303983256864,0.15513110648824463,2.6666666666666665,True,0.5280430584448471,
6546818,,,,,289391.0,True,0x207417bB9cab68286534543a1ABD697d25F71877,True,True,0.03881165687868375,0.16750912136237345,2.0,True,0.4162454393188133,
6548870,,,,,586289.0,True,0x2b6fCa9AD7EBd5408dB009f0DF087Ffd934cF98e,True,True,0.015564162004185748,0.14,4.0,True,0.645,
6551292,,,,,540802.0,True,0x6E4a215aa1d3372B81aA89637484Da8aFc900F90,True,True,0.045764262504163454,0.14875,2.0,True,0.42562500000000003,
6553652,,,,,586275.0,True,0x2b6fCa9AD7EBd5408dB009f0DF087Ffd934cF98e,True,True,0.7839923568375415,0.14,4.0,True,0.645,
6560067,,,,,329465.0,True,0xc2E11bA3A515240Fc4D0f4a86B8BB79dF26f9F8c,False,True,0.027249315077918865,0.171759687395682,2.0,True,0.414120156302159,
6566659,,,,,485465.0,True,0x101B8fDa175d0d3A3B4aD15418fC068c1c3866f8,True,True,0.06615883302847386,0.14,4.0,True,0.645,
6577157,,,,,395836.0,True,0x4CeCc37345ce702fA6285Ab9098dA34654Ee0471,True,True,0.014552157136164916,0.15,2.0,True,0.425,
6578406,,,,,269455.0,True,0x5280B7aD2aFF8872C4110A0EA2E919c616F55D19,True,True,0.025867270726502873,0.155,3.0,True,0.5633333333333334,
6581723,,,,,422804.0,True,0x02523F5c440f09ae533600CfC0999ce30df2a523,True,True,0.031597543073380176,0.15,2.0,True,0.425,
6585572,,,,,584029.0,True,0x45dd7696CAE748f82669c002721E46d41f94E2c4,True,True,0.006096630272563502,0.14,4.0,True,0.645,
6588143,,,,,332107.0,True,0xed40002F46D76224e44E314a19b2e053e55c4E17,True,True,0.012980753398114385,0.164,2.6666666666666665,True,0.5225,
6588674,,,,,257581.0,True,0x207417bB9cab68286534543a1ABD697d25F71877,True,True,0.026726721859860584,0.16750912136237345,2.0,True,0.4162454393188133,
6589018,,,,,586274.0,True,0x2b6fCa9AD7EBd5408dB009f0DF087Ffd934cF98e,True,True,0.010574013739725536,0.14,4.0,True,0.645,
6590206,,,,,596035.0,True,0x78a47e8041f0F34b52dDfD55ed0d4Fc8c0435995,True,True,0.01834870406824242,0.14,4.0,True,0.645,
6595541,,,,,550303.0,True,0xc5D291607600044348E5014404cc18394BD1D57d,True,True,0.025955910468605486,0.15208333333333335,2.0,True,0.4239583333333333,
6616674,,,,,260854.0,True,0x24D2706C07ff041DB342Bd72343Fd79E06129802,True,True,0.03415960524882243,0.14,4.0,True,0.645,
6625616,,,,,397931.0,True,0x0ccdDA6523B8BCAE8B3Ab407623EE073495C5ee0,True,True,0.013606043214476091,0.144,2.6666666666666665,True,0.535,
6627442,,,,,586278.0,True,0x2b6fCa9AD7EBd5408dB009f0DF087Ffd934cF98e,True,True,0.042419580532343834,0.14,4.0,True,0.645,
6628222,,,,,260860.0,True,0x13F08Ef90255A8919B68DaD657C4224Ad17e5E09,True,True,0.017285389961062866,0.05651766903551326,2.0,True,0.4717411654822434,
6628579,,,,,456767.0,True,0x4CeCc37345ce702fA6285Ab9098dA34654Ee0471,True,True,0.04806254103398063,0.15,2.0,True,0.425,
6630625,,,,,403165.0,True,0x7B09D96d2692fF85d3cd04114D88d5884b1b23AD,True,True,0.04238861565543892,0.15,2.0,True,0.425,
6631149,,,,,596036.0,True,0x78a47e8041f0F34b52dDfD55ed0d4Fc8c0435995,True,True,0.03331288589153123,0.14,4.0,True,0.645,
6634478,,,,,586281.0,True,0x2b6fCa9AD7EBd5408dB009f0DF087Ffd934cF98e,True,False,0.030443584050799655,0.14,4.0,True,0.645,
6635065,,,,,497971.0,True,0x02523F5c440f09ae533600CfC0999ce30df2a523,True,True,0.027373976985543745,0.14210526315789473,3.2,True,0.5898026315789474,
6637355,,,,,586289.0,True,0x2b6fCa9AD7EBd5408dB009f0DF087Ffd934cF98e,True,True,0.04452786199401094,0.14,4.0,True,0.645,
6638231,,,,,552642.0,True,0xc5D291607600044348E5014404cc18394BD1D57d,True,True,0.018769365948154884,0.15208333333333335,2.0,True,0.4239583333333333,
6640712,,,,,585233.0,True,0x728cDdcE1dD14dae50A5BcBf852B9912A96aaa35,True,True,0.004333649434013722,0.14,4.0,True,0.645,
6647194,,,,,599489.0,True,0x24470B4C6CFD6901E382429243a533acE113B8A8,True,True,0.016718298604678702,0.14,4.0,True,0.645,
6657304,,,,,260942.0,True,0x45dd7696CAE748f82669c002721E46d41f94E2c4,True,True,0.022760040636591435,0.14,4.0,True,0.645,
6671739,,,,,450780.0,True,0x39cB89A82B401FA4941F304A3cdBdc1C51C77761,True,False,0.07610499499155346,0.15,2.0,True,0.425,
6674500,,,,,264805.0,True,0x5D55f5453619d9DF806f9a9Cb2986A919B4882D1,True,True,0.01364762341752412,0.14,4.0,True,0.645,
6675141,,,,,480957.0,True,0x679acFA49c88142307576581d79F91c56FD60A6f,True,True,0.027097040130044176,0.15,2.0,True,0.425,
6676050,,,,,586211.0,True,0xd9D3106bfa3f242BbCa1416D1Ccd95fE109c3CF8,True,True,0.013546074800653243,0.14,4.0,True,0.645,
6685584,,,,,586280.0,True,0x2b6fCa9AD7EBd5408dB009f0DF087Ffd934cF98e,True,True,0.02704708809171017,0.14,4.0,True,0.645,
6686258,,,,,604225.0,True,0xE0F5Cd816090Bf41332D117635684e0c5f76505e,True,True,0.011172383845080352,0.14,4.0,True,0.645,
6688123,,,,,405309.0,True,0x4892E52502CFdD675BeE1C26F5E4b76e2Aca84ba,False,False,0.07223575591869749,0.15,2.0,True,0.425,
6693081,,,,,584142.0,True,0xAE8E389E2940D937f50De697f350DD86f8AEE93b,True,True,0.01913506729687303,0.14,4.0,True,0.645,
6695828,,,,,403165.0,True,0x7B09D96d2692fF85d3cd04114D88d5884b1b23AD,True,True,0.014828416424779445,0.15,2.0,True,0.425,
6700625,,,,,586211.0,True,0xd9D3106bfa3f242BbCa1416D1Ccd95fE109c3CF8,True,True,0.02911233782995949,0.14,4.0,True,0.645,
6700774,,,,,486450.0,True,0xbC903584838678bEEc9902b744252822a6d546C2,True,True,0.012611766573441412,0.14,4.0,True,0.645,
6703775,,,,,596019.0,True,0x78a47e8041f0F34b52dDfD55ed0d4Fc8c0435995,True,False,0.01626447761571955,0.14,4.0,True,0.645,
6711268,,,,,600142.0,True,0xc5DbFAf13F8B0BaC6DEF344FbbCFef06aC84eef9,False,False,0.011878768605467443,0.14,4.0,True,0.645,
6711679,,,,,395367.0,True,0x26F0181CaDCe307678589BaCB1dd6624E547D55A,True,True,0.04901002918624355,0.15,2.0,True,0.425,
6714488,,,,,591315.0,True,0x195e5BbcF011398fD599A11440A713181D4cf661,True,False,0.025729480448085585,0.14,4.0,True,0.645,
6714538,,,,,422448.0,True,0xb4560B49aed81FFa20A3e86fBF66ecbcae04fb22,True,True,0.0347973891115785,0.15,2.0,True,0.425,
6717766,,,,,599489.0,True,0x24470B4C6CFD6901E382429243a533acE113B8A8,True,True,0.01023096337470428,0.14,4.0,True,0.645,
6718741,,,,,596019.0,True,0x78a47e8041f0F34b52dDfD55ed0d4Fc8c0435995,True,False,0.03508636764014078,0.14,4.0,True,0.645,
6721038,,,,,604550.0,True,0x5280B7aD2aFF8872C4110A0EA2E919c616F55D19,True,False,0.021598864922055108,0.155,3.0,True,0.5633333333333334,
6722005,,,,,588491.0,True,0x5D55f5453619d9DF806f9a9Cb2986A919B4882D1,True,True,0.007580606121160853,0.14,4.0,True,0.645,
6727215,,,,,616421.0,True,0xb8d3ca6ab51f106690c7Db06d3382bbBBda4AA42,False,False,0.14930489958167004,0.14,4.0,True,0.645,
6738345,,,,,669445.0,True,0xe39d21C97B5AA55C9c11A968a76bd3B7bEc552e2,True,True,0.019205423832716312,0.14,4.0,True,0.645,
6738606,,,,,586272.0,True,0x2b6fCa9AD7EBd5408dB009f0DF087Ffd934cF98e,True,False,0.021192414171010775,0.14,4.0,True,0.645,
6742738,,,,,654023.0,True,0xc5DbFAf13F8B0BaC6DEF344FbbCFef06aC84eef9,False,False,0.03342494588890388,0.14,4.0,True,0.645,
6747095,,,,,588489.0,True,0x5D55f5453619d9DF806f9a9Cb2986A919B4882D1,True,True,0.011116497027183052,0.14,4.0,True,0.645,
6754897,,,,,588526.0,True,0x24D2706C07ff041DB342Bd72343Fd79E06129802,True,True,0.015388046867511933,0.14,4.0,True,0.645,
6770963,,,,,586273.0,True,0x2b6fCa9AD7EBd5408dB009f0DF087Ffd934cF98e,True,False,0.03317843225467195,0.14,4.0,True,0.645,
6774095,,,,,588526.0,True,0x24D2706C07ff041DB342Bd72343Fd79E06129802,True,True,0.013292829272577217,0.14,4.0,True,0.645,
6778452,,,,,430398.0,True,0x53829Cc7E582F5D9945d1bfC0e2Ed8B271202592,True,True,0.012394856483970608,0.15348628077090468,2.1538461538461537,True,0.4534894924441582,
6780994,,,,,586282.0,True,0x2b6fCa9AD7EBd5408dB009f0DF087Ffd934cF98e,True,False,0.012114536762933349,0.14,4.0,True,0.645,
6793889,,,,,526419.0,True,0xe02a802E96446e904994Aa3D337B4B687ebB7303,True,True,0.011595617125471672,0.15,2.0,True,0.425,
6796156,,,,,675876.0,True,0xe39d21C97B5AA55C9c11A968a76bd3B7bEc552e2,True,True,0.014144204138815971,0.14,4.0,True,0.645,
6798066,,,,,329465.0,True,0xc2E11bA3A515240Fc4D0f4a86B8BB79dF26f9F8c,False,True,0.018122124354765023,0.171759687395682,2.0,True,0.414120156302159,
6798365,,,,,596035.0,True,0x78a47e8041f0F34b52dDfD55ed0d4Fc8c0435995,True,True,0.01915929950108844,0.14,4.0,True,0.645,
6803459,,,,,629432.0,True,0xa166e10e3966367235EB074AED1CC09E546a2092,True,True,0.030861499133149683,0.14,4.0,True,0.645,
6805939,,,,,675869.0,True,0xe39d21C97B5AA55C9c11A968a76bd3B7bEc552e2,True,True,0.013224161154539964,0.14,4.0,True,0.645,
6807995,,,,,615886.0,True,0xa2DE30D3BF69d3fc6864eA4db92276B8378f67BF,True,False,0.015454181542377892,0.14,4.0,True,0.645,
6809717,,,,,442551.0,True,0x53829Cc7E582F5D9945d1bfC0e2Ed8B271202592,True,True,0.008879495980367086,0.15348628077090468,2.1538461538461537,True,0.4534894924441582,
6812458,,,,,606018.0,True,0xf3DB7aC07BcCd5EbF20eB67ACedFC673C4A1fb75,True,True,0.012178938394582704,0.14,2.0,True,0.43,
6821214,,,,,266966.0,True,0x5D55f5453619d9DF806f9a9Cb2986A919B4882D1,True,True,0.01838358131684025,0.14,4.0,True,0.645,
6821942,,,,,405309.0,True,0x4892E52502CFdD675BeE1C26F5E4b76e2Aca84ba,False,False,0.18531898187384555,0.15,2.0,True,0.425,
6822675,,,,,675963.0,True,0xe39d21C97B5AA55C9c11A968a76bd3B7bEc552e2,True,True,0.02437336969314152,0.14,4.0,True,0.645,
6827998,,,,,547051.0,True,0xe02a802E96446e904994Aa3D337B4B687ebB7303,True,True,0.021020111477602448,0.15,2.0,True,0.425,
6832781,,,,,438975.0,True,0xdCc67F9197b797140654Dd46E84E1b03D956927b,True,False,0.03185138970774487,0.15,2.0,True,0.425,
6834390,,,,,645896.0,True,0x331E1a893Ed611427f9C54172B208B7D23E4c263,True,True,0.007310618994862235,0.14,4.0,True,0.645,
6835035,,,,,599749.0,True,0x716b90A806501AA32632B3d833f131fa592E27DC,True,True,0.018950210346237475,0.14,4.0,True,0.645,
6839191,,,,,403549.0,True,0x75224e800636c3D397bADb4D7c544e09aDDd8E0A,False,False,0.02920305474971754,0.14636363636363636,3.2,True,0.586875,
6839576,,,,,550303.0,True,0xc5D291607600044348E5014404cc18394BD1D57d,True,True,0.011828214650103697,0.15208333333333335,2.0,True,0.4239583333333333,
6845557,,,,,609894.0,True,0xb2434A63ea229716BcEd8338bf177412d54618d5,False,True,0.00906090111291353,0.14,4.0,True,0.645,
6850591,,,,,526419.0,True,0xe02a802E96446e904994Aa3D337B4B687ebB7303,True,True,0.0285775721136282,0.15,2.0,True,0.425,
6861642,,,,,675954.0,True,0xe39d21C97B5AA55C9c11A968a76bd3B7bEc552e2,True,True,0.0220228773295999,0.14,4.0,True,0.645,
6868218,,,,,653620.0,True,0xed40002F46D76224e44E314a19b2e053e55c4E17,True,True,0.010242347375161864,0.164,2.6666666666666665,True,0.5225,
6868308,,,,,609894.0,True,0xb2434A63ea229716BcEd8338bf177412d54618d5,False,True,0.014841941660318336,0.14,4.0,True,0.645,
6868618,,,,,583666.0,True,0xbd14bB00cfcb670A5187Da2062c94d1E5d2f0169,True,False,0.029202676719613407,0.14,4.0,True,0.645,
6874334,,,,,596028.0,True,0x78a47e8041f0F34b52dDfD55ed0d4Fc8c0435995,True,False,0.07966777531278232,0.14,4.0,True,0.645,
6875621,,,,,596025.0,True,0x78a47e8041f0F34b52dDfD55ed0d4Fc8c0435995,True,False,0.019052033940618922,0.14,4.0,True,0.645,
6876643,,,,,268561.0,True,0x75224e800636c3D397bADb4D7c544e09aDDd8E0A,False,False,0.03918916222165196,0.14636363636363636,3.2,True,0.586875,
6878293,,,,,260854.0,True,0x24D2706C07ff041DB342Bd72343Fd79E06129802,True,True,0.021297476087932875,0.14,4.0,True,0.645,
6881360,,,,,454805.0,True,0x98e8160A0003288d1777E79d70a0aaB309C789cE,True,False,0.01429128358433346,0.15,2.0,True,0.425,
6909733,,,,,619933.0,True,0x42B7001cc7FF472f1bd871876cc485b8d12975A8,True,True,0.011082615535389518,0.14,4.0,True,0.645,
6911979,,,,,292479.0,True,0xd62C207e0691fc900b802c24211e28e6955E6227,True,True,0.03148335166019811,0.14,4.0,True,0.645,
6917423,,,,,552644.0,True,0xc5D291607600044348E5014404cc18394BD1D57d,True,True,0.01705363999266428,0.15208333333333335,2.0,True,0.4239583333333333,
6920597,,,,,586287.0,True,0x2b6fCa9AD7EBd5408dB009f0DF087Ffd934cF98e,True,False,0.12591946953633434,0.14,4.0,True,0.645,
6921244,,,,,669445.0,True,0xe39d21C97B5AA55C9c11A968a76bd3B7bEc552e2,True,True,0.05558931481454272,0.14,4.0,True,0.645,
6922060,,,,,584142.0,True,0xAE8E389E2940D937f50De697f350DD86f8AEE93b,True,True,0.020477718317726584,0.14,4.0,True,0.645,
6926245,,,,,618820.0,True,0xF3B06771c0b76b0d52fCb74b5e924745cbf3A9C1,True,False,0.023155506413183296,0.14,4.0,True,0.645,
6926399,,,,,596035.0,True,0x78a47e8041f0F34b52dDfD55ed0d4Fc8c0435995,True,False,0.04683174183809599,0.14,4.0,True,0.645,
6929646,,,,,687267.0,True,0x44F3E8dcaB930E5785db933a2870579aaee91732,True,False,0.06056648117957981,0.14,4.0,True,0.645,
6931132,,,,,399229.0,True,0xb745EeDa2dB353a3E649A3774Fa759533CAf49F8,True,True,0.010111114036646848,0.14,4.0,True,0.645,
6941177,,,,,257581.0,True,0x207417bB9cab68286534543a1ABD697d25F71877,True,True,0.009211935110308874,0.16750912136237345,2.0,True,0.4162454393188133,
6944853,,,,,581858.0,True,0x68C994c7c7BAcd5588C81156Bb821139aB8A42d0,True,False,0.0910175401388912,0.14,4.0,True,0.645,
6950018,,,,,548755.0,True,0xc2E11bA3A515240Fc4D0f4a86B8BB79dF26f9F8c,False,True,0.011811836985364452,0.171759687395682,2.0,True,0.414120156302159,
6961611,,,,,598266.0,True,0x224a02dc5ADb3d2509dEe5b1190D75945D8442a1,True,True,0.001220618172791,0.14,2.0,True,0.43,
6962645,,,,,615886.0,True,0xa2DE30D3BF69d3fc6864eA4db92276B8378f67BF,True,False,0.036958803448230625,0.14,4.0,True,0.645,
6968709,,,,,526886.0,True,0x7486A3A5D5E744b2bC3D781f0CCe7Df196b3ED74,True,True,0.05318243152836347,0.14,4.0,True,0.645,
6971567,,,,,391180.0,True,0xe1510d078Df5aBd33eF403730b75c12a5c668D2E,True,True,0.011800874324679843,0.15,2.0,True,0.425,
6972646,,,,,399229.0,True,0xb745EeDa2dB353a3E649A3774Fa759533CAf49F8,True,True,0.09827737617345096,0.14,4.0,True,0.645,
6980377,,,,,675876.0,True,0xe39d21C97B5AA55C9c11A968a76bd3B7bEc552e2,True,True,0.015805648190113725,0.14,4.0,True,0.645,
6984728,,,,,771914.0,True,0x75224e800636c3D397bADb4D7c544e09aDDd8E0A,False,True,0.02359127005801367,0.14636363636363636,3.2,True,0.586875,
6988319,,,,,440866.0,True,0x5280B7aD2aFF8872C4110A0EA2E919c616F55D19,True,True,0.018442337215319567,0.155,3.0,True,0.5633333333333334,
6996294,,,,,498032.0,True,0xDBef206584d2b84b625c7d78067aE977f8EE1A29,True,True,0.020182754808481303,0.15,2.0,True,0.425,
6996965,,,,,761306.0,True,0xc612Bda4A16C9DD2054E23e0bb5f16B8b073271D,True,True,0.04051124070322142,0.14,4.0,True,0.645,
7002069,,,,,290002.0,True,0x5280B7aD2aFF8872C4110A0EA2E919c616F55D19,True,True,0.0695896094553765,0.155,3.0,True,0.5633333333333334,
7004841,,,,,404775.0,True,0x5280B7aD2aFF8872C4110A0EA2E919c616F55D19,True,True,0.022444973017794873,0.155,3.0,True,0.5633333333333334,
7012657,,,,,332119.0,True,0xed40002F46D76224e44E314a19b2e053e55c4E17,True,True,0.010937987843965994,0.164,2.6666666666666665,True,0.5225,
7015918,,,,,581858.0,True,0x68C994c7c7BAcd5588C81156Bb821139aB8A42d0,True,False,0.034265006637363045,0.14,4.0,True,0.645,
7015952,,,,,584029.0,True,0x45dd7696CAE748f82669c002721E46d41f94E2c4,True,True,0.06351116014809453,0.14,4.0,True,0.645,
7018386,,,,,609891.0,True,0xb2434A63ea229716BcEd8338bf177412d54618d5,False,True,0.028303696470582073,0.14,4.0,True,0.645,
7018802,,,,,261060.0,True,0x9c69e7FCe961FD837F99c808aD75ED39a2c549Cb,False,False,0.02738469204988394,0.05,2.0,True,0.475,
7018898,,,,,456767.0,True,0x4CeCc37345ce702fA6285Ab9098dA34654Ee0471,True,True,0.013156313331945118,0.15,2.0,True,0.425,
7020855,,,,,755440.0,True,0x68C994c7c7BAcd5588C81156Bb821139aB8A42d0,True,True,0.04413648088642607,0.14,4.0,True,0.645,
7023322,,,,,771914.0,True,0x75224e800636c3D397bADb4D7c544e09aDDd8E0A,False,True,0.0758939036568104,0.14636363636363636,3.2,True,0.586875,
7023551,,,,,618820.0,True,0xF3B06771c0b76b0d52fCb74b5e924745cbf3A9C1,True,False,0.3593307145543346,0.14,4.0,True,0.645,
7023685,,,,,598273.0,True,0x7486A3A5D5E744b2bC3D781f0CCe7Df196b3ED74,True,True,0.018112861238631196,0.14,4.0,True,0.645,
7029146,,,,,606018.0,True,0xf3DB7aC07BcCd5EbF20eB67ACedFC673C4A1fb75,True,True,0.03240310281174792,0.14,2.0,True,0.43,
7045447,,,,,262423.0,True,0x2Bb0317bE7DAfa1D5Ce6904F16166C7Aa56e2afc,False,True,0.00842273691911167,0.05,2.0,True,0.475,
7045836,,,,,270743.0,True,0x8392181ccB399806218ea5F4C32d2dcd21d867D1,False,True,0.023655715301720472,0.1509090909090909,3.2,True,0.58375,
7053239,,,,,498596.0,True,0xDBef206584d2b84b625c7d78067aE977f8EE1A29,True,True,0.04556453202930462,0.15,2.0,True,0.425,
7057839,,,,,732434.0,True,0x5fCd8fdF5864e2E414c6aa35D2bE0855d7C2143b,True,True,0.021160049105161824,0.14,3.0,True,0.5733333333333334,
7059165,,,,,485471.0,True,0x101B8fDa175d0d3A3B4aD15418fC068c1c3866f8,True,True,0.036777281013805514,0.14,4.0,True,0.645,
7061105,,,,,332120.0,True,0xed40002F46D76224e44E314a19b2e053e55c4E17,True,True,0.009193245429554566,0.164,2.6666666666666665,True,0.5225,
7063554,,,,,257581.0,True,0x207417bB9cab68286534543a1ABD697d25F71877,True,True,0.00861075043849334,0.16750912136237345,2.0,True,0.4162454393188133,
7066849,,,,,596035.0,True,0x78a47e8041f0F34b52dDfD55ed0d4Fc8c0435995,True,True,0.6688458459088658,0.14,4.0,True,0.645,
7069870,,,,,619933.0,True,0x42B7001cc7FF472f1bd871876cc485b8d12975A8,True,True,0.02617363131698293,0.14,4.0,True,0.645,
7075489,,,,,397931.0,True,0x0ccdDA6523B8BCAE8B3Ab407623EE073495C5ee0,True,True,0.016320756402292348,0.14057142857142857,3.6923076923076925,True,0.6266666666666667,
7081736,,,,,607064.0,True,0x359B0ceb2daBcBB6588645de3B480c8203aa5b76,False,True,0.02230545647911944,0.14,4.0,True,0.645,
7082849,,,,,672270.0,True,0xb745EeDa2dB353a3E649A3774Fa759533CAf49F8,True,True,0.0414690480955283,0.14,4.0,True,0.645,
7083866,,,,,596023.0,True,0x78a47e8041f0F34b52dDfD55ed0d4Fc8c0435995,True,True,0.008853058654954553,0.14,4.0,True,0.645,
7084123,,,,,269455.0,True,0x5280B7aD2aFF8872C4110A0EA2E919c616F55D19,True,True,0.011444244807723755,0.155,3.0,True,0.5633333333333334,
7084343,,,,,774747.0,True,0xeA7126082a70c7DC463D2921D18e4658e52de4Ab,True,False,0.017237429565907236,0.14,4.0,True,0.645,
7084923,,,,,771915.0,True,0x75224e800636c3D397bADb4D7c544e09aDDd8E0A,False,True,0.02050508263432092,0.14636363636363636,3.2,True,0.586875,
7092799,,,,,677308.0,True,0xbC903584838678bEEc9902b744252822a6d546C2,True,True,0.07696028553096698,0.14,4.0,True,0.645,
7110156,,,,,758002.0,True,0xdBC41aEAeA480459386feeC0C575F7ca56e8FfF1,True,True,0.01421810433552503,0.14,4.0,True,0.645,
7110243,,,,,773710.0,True,0x5AED3d3382993e893491D8085f2AAB00Fc8A55ae,True,False,0.015755635420955816,0.14,3.0,True,0.5733333333333334,
